Año	Mes	Dia	Hora	Min	Seg	Lat	Lon	Profundidad	Magnitud
2006	11	4	20	23	43,4	-32,375	-71,803	15	3,1
2006	11	4	23	18	47,4	-29,796	-71,336	46,9	2,8
2006	11	5	6	49	47,9	-32,392	-71,803	15	2,5
2006	11	5	8	14	50	-32,020	-71,332	56	2,5
2006	11	5	18	4	28,6	-31,497	-71,629	28,9	2,5
2006	11	6	2	31	56,4	-33,624	-70,217	107,5	2,5
2006	11	6	3	43	32,2	-31,463	-71,568	29,3	3,1
2006	11	7	7	27	26,9	-31,694	-69,700	109,3	2,8
2006	11	7	20	26	54,9	-33,135	-70,188	5,6	2,2
2006	11	8	2	30	21,5	-31,395	-71,627	23,6	2,5
2006	11	8	2	51	46,8	-31,444	-71,713	12,2	3,1
2006	11	8	5	57	29,1	-29,337	-71,232	45,1	3,4
2006	11	8	14	16	8,6	-31,447	-71,685	25,2	2,9
2006	11	9	0	44	57,5	-31,428	-71,696	18,8	2,6
2006	11	9	8	10	19,2	-30,720	-71,322	47,6	3,8
2006	11	9	14	9	28,6	-31,685	-70,136	102,6	2,7
2006	11	9	14	46	12,1	-31,352	-69,066	113,9	3,9
2006	11	9	15	39	14,8	-31,762	-69,780	112,1	2,9
2006	11	9	16	37	15,6	-32,149	-71,154	82,8	2,8
2006	11	9	19	3	29,9	-33,828	-72,583	39,5	2,5
2006	11	10	4	54	48,5	-31,476	-71,400	74,8	2,7
2006	11	10	11	21	7,3	-31,496	-71,669	30,3	2,9
2006	11	10	13	57	7,4	-32,634	-71,506	18,3	2,8
2006	11	10	16	51	5,1	-32,887	-70,199	113,5	2,3
2006	11	10	20	47	34,8	-31,895	-71,333	35	2,4
2006	11	11	7	40	27,1	-32,300	-71,872	30	2,7
2006	11	11	15	24	53,3	-33,171	-70,240	2	2,1
2006	11	12	6	22	59,6	-30,268	-71,027	50	2,8
2006	11	13	6	17	16	-33,282	-72,017	34,2	2,9
2006	11	13	18	23	8,5	-31,458	-71,653	33,1	3,4
2006	11	13	23	52	43,8	-30,088	-71,716	15,2	2,6
2006	11	15	0	13	21	-31,304	-71,616	33,5	2,8
2006	11	15	7	25	22	-31,359	-71,650	31,1	2,9
2006	11	15	12	24	20,9	-32,693	-71,754	20,7	3,6
2006	11	16	3	25	14,3	-31,692	-71,719	32,1	4,2
2006	11	16	7	4	57,6	-32,875	-70,862	66	2,5
2006	11	16	21	13	6,3	-31,436	-71,677	5,9	2,4
2006	11	16	22	26	56,1	-32,225	-71,728	34,3	2,7
2006	11	17	5	23	34,6	-31,425	-71,560	28,3	2,2
2006	11	17	9	30	35,4	-32,227	-71,703	33,8	2,5
2006	11	17	17	28	16,3	-33,198	-70,284	4,5	1,9
2006	11	17	22	40	10,2	-30,521	-71,048	54,6	2,9
2006	11	18	0	45	15,4	-33,051	-72,153	15	3,4
2006	11	19	2	52	56	-32,836	-70,016	112,2	3,1
2006	11	19	10	27	25,3	-28,632	-71,321	62,2	3,7
2006	11	19	20	48	51,7	-31,487	-69,776	148,1	3,3
2006	11	19	22	34	32,4	-31,007	-70,520	98,2	3,2
2006	11	21	12	7	10,7	-33,663	-71,382	46	2,5
2006	11	22	0	33	32,3	-33,803	-70,759	85,4	2,3
2006	11	22	14	33	9,6	-33,451	-73,049	30,4	3,6
2006	11	22	15	29	18,4	-32,563	-70,013	101,9	3
2006	11	22	18	7	22,6	-33,102	-70,147	108,7	2,4
2006	11	23	15	55	6,7	-33,572	-70,085	8,2	3,1
2006	11	24	4	58	52,5	-32,085	-71,415	40,4	2,9
2006	11	28	1	38	43,4	-32,773	-70,154	106,5	2,4
2006	11	30	8	23	13,5	-30,706	-71,363	45,1	3,5
2006	11	30	17	40	45	-30,457	-71,548	34,1	2,8
2006	12	1	0	40	31,6	-33,834	-70,674	87,2	2,3
2006	12	1	10	7	28,3	-33,125	-70,319	115	2,9
2006	12	1	14	51	15,8	-33,126	-70,150	115,8	3,4
2006	12	2	21	31	47,1	-31,708	-71,719	24,8	2,5
2006	12	3	16	8	58,8	-33,373	-70,114	5	2,6
2006	12	4	8	12	56,4	-33,830	-72,908	35,8	4,1
2006	12	4	15	51	15	-32,474	-71,479	42,2	2,3
2006	12	4	19	56	39,7	-32,057	-71,926	45,6	4
2006	12	5	4	20	15,3	-28,988	-70,776	72,9	4,1
2006	12	6	9	13	58,7	-31,496	-69,017	109	3,2
2006	12	6	17	10	53,1	-32,941	-71,929	10,1	2,8
2006	12	8	11	20	3,1	-32,617	-71,504	27,3	3
2006	12	8	13	11	13,1	-32,363	-70,260	107,8	2,6
2006	12	8	22	9	17,4	-31,420	-69,543	106,8	2,8
2006	12	9	3	52	35	-32,869	-69,908	113,6	2,5
2006	12	9	23	9	55,2	-32,696	-71,804	17,1	3,8
2006	12	9	23	25	26	-29,029	-71,365	99,5	3,6
2006	12	10	4	26	57,1	-33,963	-70,286	110,9	2,6
2006	12	10	5	23	58	-31,475	-71,739	22,5	4,7
2006	12	10	14	19	16,3	-28,220	-70,511	44,8	3,1
2006	12	10	23	49	59,4	-32,572	-71,708	29,5	2,5
2006	12	11	11	40	32,3	-33,173	-70,954	74,3	2,2
2006	12	11	20	50	36,2	-31,451	-71,737	27,8	2,6
2006	12	11	22	31	48,8	-31,482	-71,567	31,4	2,7
2006	12	12	6	29	53,6	-31,720	-71,733	24,7	2,8
2006	12	12	17	14	59,6	-31,459	-71,645	25,4	3,3
2006	12	13	10	33	52,8	-32,610	-71,706	19,6	2,9
2006	12	14	7	25	54,8	-30,940	-71,546	19,2	3,4
2006	12	14	13	55	52,1	-31,866	-70,896	61,9	2,6
2006	12	15	10	22	2,9	-32,413	-71,603	19,3	3,2
2006	12	15	19	20	22,9	-32,664	-71,057	7,7	2,5
2006	12	17	4	18	48,5	-29,066	-71,518	41,1	2,9
2006	12	17	18	13	49,1	-31,265	-70,513	111,1	3
2006	12	18	5	31	34,9	-28,060	-69,427	115,9	4,7
2006	12	18	15	26	48,4	-32,240	-71,597	5,6	2,4
2006	12	18	19	54	52,1	-32,274	-71,673	7	2,5
2006	12	19	13	58	2,6	-33,967	-72,477	32,7	2,9
2006	12	19	21	33	44	-33,332	-70,592	12,7	2,1
2006	12	20	20	34	25,5	-29,172	-71,285	49	2,8
2006	12	23	1	37	41	-32,784	-71,733	36,6	2,2
2006	12	23	4	50	58,4	-28,934	-71,365	32,7	4,7
2006	12	23	12	42	23,3	-33,182	-70,305	94,4	3,7
2006	12	24	19	9	46,6	-33,139	-70,243	4	2,2
2006	12	25	3	19	7,9	-31,725	-69,986	123,8	3
2006	12	26	7	9	2,3	-32,491	-71,671	33,3	3,4
2006	12	26	13	26	8	-32,724	-70,150	105,7	3
2006	12	27	21	48	54,4	-30,594	-71,255	64,8	4,2
2006	12	28	6	24	9,7	-33,713	-70,528	90,7	2,5
2006	12	29	6	10	10,4	-29,791	-71,407	47,6	2,5
2006	12	29	18	3	41,1	-32,126	-71,580	58	2,9
2006	12	29	22	36	12,8	-32,723	-70,215	108,6	3
2006	12	30	5	17	33,2	-31,047	-71,166	67,3	2,9
2006	12	30	17	47	5,4	-33,640	-70,590	86,2	2,6
2006	12	30	21	42	54,5	-33,662	-70,229	111,7	2,6
2006	12	30	23	26	6,4	-30,766	-71,760	4,8	2,6
2006	12	30	23	34	34,8	-30,753	-71,738	10,8	3
2007	1	1	2	14	49,7	-31,974	-71,157	55	2,2
2007	1	1	3	12	5,6	-30,314	-71,481	44,2	3,2
2007	1	3	3	4	0,6	-32,263	-70,907	81,6	3,1
2007	1	6	1	58	48	-30,905	-71,151	46,3	2,9
2007	1	6	8	26	57,5	-31,518	-69,001	109,7	3
2007	1	6	18	6	3	-32,106	-69,214	177,2	3,3
2007	1	8	4	13	27,5	-31,797	-72,046	4,3	3,1
2007	1	8	5	21	6,6	-33,713	-70,898	76,7	2,1
2007	1	9	11	51	39,8	-32,327	-71,406	67,5	2,3
2007	1	9	12	43	48,1	-28,541	-69,705	95	3,8
2007	1	10	7	36	35,6	-33,624	-70,598	28,5	2,2
2007	1	10	19	52	8,5	-28,317	-71,199	29,8	2,9
2007	1	11	4	30	42,5	-32,891	-72,453	21,1	2,7
2007	1	11	6	38	57,9	-30,866	-71,975	34,5	4
2007	1	11	6	42	1,7	-30,869	-72,032	33,9	4,5
2007	1	11	7	32	47,8	-30,903	-71,733	37,8	4
2007	1	15	3	28	15,8	-33,931	-71,270	53,4	4
2007	1	15	4	15	9,4	-30,925	-71,590	34,1	2,7
2007	1	15	4	35	13,2	-32,510	-71,499	43,3	3
2007	1	15	10	40	10,3	-31,501	-71,553	35,3	2,4
2007	1	17	16	16	31,1	-32,815	-70,114	105,8	2,5
2007	1	17	22	46	53,2	-32,640	-71,057	10,7	1,4
2007	1	19	20	38	33,4	-33,017	-70,157	2,7	2,5
2007	1	19	21	17	25	-31,534	-69,399	155,5	4,4
2007	1	19	23	19	29,9	-30,770	-71,715	10,6	3,1
2007	1	20	17	7	16,8	-32,312	-71,026	88,9	2,9
2007	1	20	21	30	14,5	-29,287	-70,583	84	3,4
2007	1	21	16	55	0,2	-33,842	-70,839	76,9	3,3
2007	1	21	23	44	26	-32,462	-71,489	78	2,7
2007	1	22	4	0	51,6	-32,599	-71,689	38	2,4
2007	1	22	14	0	45,6	-32,668	-71,746	15,4	2,2
2007	1	23	20	52	57	-33,543	-70,740	75,8	2,5
2007	1	24	8	16	17,2	-31,455	-71,735	26,8	2,5
2007	1	24	19	26	37,1	-32,857	-72,352	23,5	2,7
2007	1	27	3	32	52,8	-31,619	-70,053	147,7	3,4
2007	1	27	16	3	46,2	-32,591	-71,753	15,8	2,3
2007	1	27	16	19	44,2	-32,698	-71,570	53,6	2,3
2007	1	28	20	27	58,3	-29,784	-71,497	47	4,7
2007	1	31	16	50	37,1	-32,054	-71,504	25	2,4
2007	1	31	20	24	47,2	-33,606	-70,761	77,5	3
2007	2	1	2	3	21,6	-32,642	-71,893	17,4	2,6
2007	2	1	5	56	41,2	-32,755	-71,800	24,9	3
2007	2	2	3	46	39,9	-33,754	-71,478	56,5	2,6
2007	2	2	5	41	46	-33,418	-71,966	6,2	2,3
2007	2	3	6	42	15,2	-32,499	-71,637	82,4	2,2
2007	2	4	2	49	30,8	-32,532	-71,480	39	2,3
2007	2	4	8	9	16,7	-31,533	-69,246	176,8	3,5
2007	2	4	10	56	14	-32,293	-71,397	54,1	3,7
2007	2	4	22	46	33	-33,414	-71,046	62,8	2,1
2007	2	5	20	29	59,9	-33,352	-70,602	18,9	2
2007	2	6	16	7	55,4	-30,824	-71,222	60,5	2,9
2007	2	7	17	35	13,2	-33,994	-70,225	120,2	2,8
2007	2	9	1	11	56,6	-31,280	-70,459	127,7	3,3
2007	2	9	7	14	49,3	-30,507	-71,243	43,4	4,1
2007	2	9	13	36	2,3	-31,925	-69,511	140	3,1
2007	2	9	23	41	21,5	-32,588	-71,028	26,5	2
2007	2	10	19	14	3,9	-32,013	-71,460	38,3	3,4
2007	2	11	13	49	58,7	-32,456	-71,682	10,2	2,3
2007	2	11	20	1	46,8	-32,649	-71,097	5	2,1
2007	2	12	10	39	8,9	-32,871	-71,688	0,3	2,4
2007	2	12	19	16	8,2	-28,248	-70,779	2,1	2,2
2007	2	13	3	48	8,8	-31,467	-71,663	9,2	2,4
2007	2	15	9	26	57,2	-32,652	-70,130	113,5	2,7
2007	2	15	21	39	31,2	-28,181	-71,193	20,7	4,4
2007	2	15	22	10	30,1	-32,631	-70,929	68,4	2,3
2007	2	18	14	56	49,7	-30,619	-70,886	52,6	3,8
2007	2	20	3	41	14,3	-33,910	-72,399	31,7	2,4
2007	2	20	6	58	46,6	-31,186	-71,724	26,7	2,6
2007	2	20	8	33	46,9	-29,490	-71,380	73	3,4
2007	2	20	21	48	39,2	-31,512	-69,664	159,4	3,3
2007	2	20	23	11	24,3	-31,220	-71,758	15	4,4
2007	2	21	19	25	48,3	-31,738	-69,668	146,7	3,5
2007	2	22	1	55	34,8	-32,178	-71,627	43,5	4,9
2007	2	23	10	9	43,5	-30,598	-69,806	135,8	3,3
2007	2	23	10	22	16,8	-32,436	-71,759	37	2,1
2007	2	23	12	56	34,5	-33,807	-70,773	83,8	2,3
2007	2	23	22	38	36,1	-32,992	-71,413	47,1	2,1
2007	2	24	18	26	27,1	-33,170	-70,265	1,5	1,8
2007	2	25	3	49	39,3	-31,612	-69,785	129,9	2,9
2007	2	25	18	58	13,3	-31,637	-71,684	24,8	2,3
2007	2	26	2	53	10,6	-32,325	-71,931	45,2	3,4
2007	2	26	3	17	6,4	-32,859	-70,307	95,3	3,1
2007	2	26	15	43	32,2	-28,247	-71,196	32,8	3,7
2007	2	27	4	17	46,4	-31,543	-69,573	138,1	3,7
2007	2	27	13	41	44,2	-31,017	-71,355	43,1	3,7
2007	2	28	9	10	20,2	-33,191	-70,257	98	2,5
2007	3	2	6	17	7,6	-31,471	-71,651	12,9	3,5
2007	3	2	11	13	41,3	-32,065	-70,990	103,5	2,4
2007	3	2	19	26	15,5	-31,004	-71,497	43	2,7
2007	3	2	21	14	41,6	-30,396	-71,545	34,7	2,9
2007	3	3	18	36	30,6	-31,472	-71,618	3,1	2,5
2007	3	3	20	50	58,4	-32,394	-71,670	22,8	3,2
2007	3	4	5	36	42,1	-29,507	-71,118	70,7	3,9
2007	3	5	1	23	27,2	-33,662	-70,670	81,1	2,9
2007	3	5	8	0	40,5	-33,830	-70,836	84,2	2,5
2007	3	5	14	47	14,4	-28,282	-71,293	28,9	3,7
2007	3	5	18	24	47,4	-32,667	-71,661	28,8	2,9
2007	3	6	16	41	20,3	-33,170	-70,256	4	1,7
2007	3	8	23	37	1,9	-31,573	-69,827	100	2,8
2007	3	11	4	33	16,6	-33,800	-72,009	35	2,3
2007	3	11	21	12	16,1	-31,598	-69,652	157,8	3,2
2007	3	12	16	13	37,9	-28,204	-71,512	28,1	3,2
2007	3	12	18	19	4,3	-33,339	-70,613	2,3	2
2007	3	13	1	0	34,8	-29,652	-70,379	87,9	3,4
2007	3	14	6	4	50,3	-28,202	-69,712	90,8	3,7
2007	3	14	11	46	56,1	-33,175	-72,006	31,2	4,2
2007	3	15	13	17	46	-32,300	-70,338	113,4	2,9
2007	3	16	20	5	53,5	-32,222	-71,514	3,5	2,9
2007	3	16	23	16	43,4	-32,042	-71,461	19,7	3,1
2007	3	17	23	42	42,2	-31,843	-70,908	94,2	2,5
2007	3	18	7	52	54,4	-28,829	-71,473	30,4	4,9
2007	3	18	11	23	33,5	-33,140	-70,740	74,4	2,1
2007	3	18	19	13	27,2	-32,711	-71,786	34	2,4
2007	3	19	9	8	39,9	-28,403	-70,969	72,7	4,8
2007	3	19	12	47	2	-33,974	-72,003	30,5	3,5
2007	3	20	8	39	1,5	-32,652	-71,536	15,4	2,7
2007	3	20	14	25	1,5	-31,184	-69,225	140	3,2
2007	3	21	12	31	10,6	-28,119	-70,462	73,8	4,3
2007	3	21	12	46	14,6	-32,607	-69,274	168,9	3,1
2007	3	22	14	22	52,2	-33,690	-70,746	90,4	2,2
2007	3	23	7	5	22,6	-28,128	-71,189	47	3,6
2007	3	25	2	50	57,3	-28,571	-71,308	39,2	3,3
2007	3	25	17	24	40,1	-31,853	-70,024	132,2	3,7
2007	3	25	22	1	41,9	-33,568	-72,029	42,3	2,3
2007	3	26	5	1	26,8	-32,983	-71,150	66,8	2
2007	3	26	5	11	18,7	-31,161	-69,155	143,7	3,7
2007	3	27	5	23	34,5	-32,386	-71,473	59,7	3,5
2007	3	27	12	59	58,2	-28,854	-71,395	32,1	3,3
2007	3	27	16	11	35,6	-30,887	-71,491	66,4	2,6
2007	3	28	4	24	47,2	-31,843	-69,447	152,5	3,1
2007	3	28	5	20	19,7	-33,692	-70,260	7,7	2,5
2007	3	29	15	22	56,5	-31,623	-71,902	28,5	3
2007	3	29	15	43	31,4	-31,633	-71,913	30,7	3,2
2007	3	29	16	58	6,3	-31,629	-71,921	26,1	2,7
2007	3	29	17	46	22,7	-31,605	-72,039	28,7	5,2
2007	3	29	17	54	34,5	-31,604	-71,940	7,8	3,2
2007	3	29	18	22	46,7	-31,595	-72,014	18,2	4,8
2007	3	29	20	18	53,2	-31,614	-71,955	24,8	3,3
2007	3	29	20	21	10,9	-31,616	-71,913	15,4	3,3
2007	3	29	20	33	29,1	-31,658	-71,800	8,4	3,4
2007	3	29	23	1	27,2	-31,575	-71,956	20	2,7
2007	3	29	23	35	9,2	-31,929	-71,190	41,7	2,2
2007	3	30	3	5	42,1	-31,409	-71,690	23	2,3
2007	3	30	3	8	42,2	-31,662	-71,905	31,4	4,5
2007	3	30	6	13	14,3	-31,743	-71,853	30,6	2,7
2007	3	30	6	43	50,9	-32,697	-71,700	29,7	2,9
2007	3	30	13	39	45,1	-31,688	-71,880	9,4	2,6
2007	3	30	14	24	3,4	-31,597	-72,042	32,4	3,5
2007	3	30	20	45	15,8	-32,626	-71,092	23	1,9
2007	3	31	7	52	56,1	-31,691	-71,956	33,1	3,1
2007	3	31	12	25	17,9	-31,578	-71,791	33,7	3,4
2007	4	1	13	40	31,6	-31,988	-71,554	59,4	2,6
2007	4	2	1	58	49,9	-32,135	-70,200	114,9	2,6
2007	4	2	17	22	24,1	-31,856	-69,597	147,4	3,8
2007	4	2	20	19	56,3	-31,571	-71,812	8,6	3
2007	4	3	5	3	24,3	-33,764	-70,289	110	2,2
2007	4	3	5	52	9,9	-33,756	-71,185	58,9	1,7
2007	4	4	12	24	47,4	-32,717	-71,777	26	2,9
2007	4	5	7	13	3,6	-28,920	-69,833	83,8	3,9
2007	4	5	21	49	34,1	-31,510	-71,901	40,7	3,5
2007	4	6	1	0	24,6	-31,619	-72,144	22,4	3,2
2007	4	6	12	3	34,9	-32,391	-71,393	43,5	2,3
2007	4	7	3	48	33,2	-32,812	-70,422	106,8	2,6
2007	4	7	9	22	32,5	-31,614	-71,843	24,4	2,7
2007	4	7	14	16	43,1	-32,491	-71,673	32,4	2,7
2007	4	7	14	41	52	-31,597	-72,130	36,4	3,9
2007	4	7	23	38	40,6	-30,838	-71,855	3,7	2,9
2007	4	8	2	1	8	-30,644	-70,579	3,2	3
2007	4	8	3	11	23	-32,655	-71,458	27,1	2,6
2007	4	8	3	15	58,1	-33,368	-71,963	13	2,3
2007	4	8	3	30	50,3	-32,653	-71,452	27	2,4
2007	4	8	13	52	42,8	-31,621	-72,078	32,3	4
2007	4	8	15	11	7,5	-28,772	-69,474	125,1	3,8
2007	4	8	15	14	51	-31,602	-71,926	3,2	2,8
2007	4	8	19	47	46,5	-31,619	-71,921	0,6	3,2
2007	4	8	19	50	40,4	-33,701	-70,357	109,1	4
2007	4	8	20	31	30,5	-31,728	-72,049	24,1	3
2007	4	8	23	43	5	-31,710	-72,138	23,9	3,3
2007	4	9	4	26	39,9	-31,732	-71,547	37,9	2,6
2007	4	9	16	57	55	-30,838	-71,976	36,8	4,1
2007	4	9	19	1	22,9	-30,834	-71,897	0	4,6
2007	4	9	22	41	2,4	-31,651	-69,967	122,5	2,8
2007	4	10	3	12	53,8	-30,871	-72,034	30,2	2,5
2007	4	10	7	28	4,1	-29,797	-70,915	86	3
2007	4	10	11	24	56,1	-32,127	-71,803	22,3	2,6
2007	4	10	11	59	4	-31,177	-69,125	145	3,1
2007	4	10	19	7	7,2	-31,611	-72,025	4,1	3,1
2007	4	11	6	28	17,2	-29,290	-71,198	57,1	2,8
2007	4	11	10	34	57,2	-29,562	-70,631	84,2	3,1
2007	4	13	5	17	36,8	-31,360	-69,458	120	2,9
2007	4	13	18	23	23,1	-33,740	-70,504	96,5	2,3
2007	4	14	2	36	46,1	-30,974	-71,259	51,7	3,1
2007	4	14	3	50	52,7	-30,702	-71,231	45,3	3,7
2007	4	14	5	37	26,4	-32,390	-71,619	48	2,3
2007	4	14	10	4	23,5	-33,701	-70,654	24,6	1,6
2007	4	14	21	22	20,3	-32,157	-71,121	75	2,5
2007	4	15	5	28	41,9	-31,916	-69,426	164,7	3
2007	4	15	18	17	49,7	-33,174	-70,240	20,2	1,8
2007	4	15	19	19	43,4	-33,599	-70,316	10,1	1,7
2007	4	15	20	59	53,2	-32,951	-70,233	110,1	2,2
2007	4	15	22	22	30,8	-33,530	-71,293	57,1	2,9
2007	4	16	3	42	18	-31,573	-72,152	30	2,9
2007	4	16	8	33	2	-31,720	-72,115	22,6	3,8
2007	4	16	10	4	13,7	-33,705	-70,642	28,8	1,7
2007	4	16	10	10	38,2	-31,696	-72,122	20,1	3,7
2007	4	16	16	53	2,3	-31,655	-72,170	17,5	3,7
2007	4	16	18	1	5,8	-31,708	-72,079	19,3	2,5
2007	4	17	20	0	25,1	-32,665	-71,090	3,4	2,1
2007	4	18	7	53	7,9	-32,850	-70,304	89,7	2,1
2007	4	18	17	42	18,8	-33,330	-70,615	11,2	2,1
2007	4	20	3	5	1,3	-33,537	-71,899	15,2	3,2
2007	4	20	19	3	33,3	-31,430	-71,416	69,5	3,1
2007	4	21	7	14	56,5	-29,492	-71,411	67,5	4,1
2007	4	22	0	31	59,3	-30,957	-71,316	59	2,5
2007	4	22	10	30	58,3	-32,417	-71,385	17,9	2,2
2007	4	22	10	50	45,4	-32,404	-71,521	16,2	1,9
2007	4	22	10	56	44,6	-32,397	-71,391	25,7	2,3
2007	4	22	13	49	19,2	-32,419	-71,409	18,3	2,6
2007	4	22	17	11	30,3	-33,440	-70,182	109	2,6
2007	4	23	6	30	25,4	-31,659	-72,066	31,2	3,8
2007	4	24	6	5	12,5	-28,019	-71,155	38,6	3,1
2007	4	24	10	52	14	-31,632	-72,101	31,2	3,1
2007	4	24	17	25	20,4	-30,427	-71,624	30,7	3,1
2007	4	24	23	4	55,3	-33,088	-70,648	99,1	2,2
2007	4	25	0	9	59,1	-32,003	-71,485	34,7	2,3
2007	4	26	8	48	0,6	-31,693	-71,975	13,2	2,9
2007	4	26	9	34	15,8	-31,513	-71,634	25,3	4,9
2007	4	26	11	35	59,1	-31,667	-72,086	29,7	3,2
2007	4	26	14	36	2	-31,738	-71,936	0	2,9
2007	4	26	21	15	23,8	-31,705	-70,457	9,2	2,5
2007	4	27	0	23	56,6	-32,613	-71,581	62,7	2,7
2007	4	27	0	35	34,4	-31,759	-72,206	25	4,3
2007	4	27	2	56	22,5	-31,603	-72,260	33,4	3,8
2007	4	27	5	47	21,4	-31,693	-70,614	3	3,3
2007	4	27	17	56	24,4	-33,332	-70,609	11,5	2,9
2007	4	28	10	26	9	-33,198	-70,482	98,3	2,7
2007	4	28	19	11	6,8	-31,658	-70,387	129,4	2,9
2007	4	29	16	49	52,8	-33,826	-71,949	30,8	2,4
2007	4	29	19	48	57,9	-30,291	-69,377	133,3	3,5
2007	4	30	2	58	37,9	-31,925	-70,861	104,4	2,7
2007	4	30	19	55	18,7	-28,671	-70,106	87,5	4,7
2007	5	1	3	49	31,9	-31,947	-71,459	25,7	2,6
2007	5	1	21	18	16,1	-31,693	-69,629	134,2	3
2007	5	1	23	33	19,6	-32,388	-71,520	16,4	3,5
2007	5	2	3	11	26	-31,884	-70,328	130,8	2,8
2007	5	2	6	7	31,2	-32,639	-71,592	22,6	2,2
2007	5	2	20	19	37,5	-33,804	-71,000	64,3	2
2007	5	3	9	12	43,9	-28,908	-69,644	120,9	4,1
2007	5	3	19	23	24	-33,015	-70,246	95,9	2,5
2007	5	4	13	6	57,4	-31,470	-69,645	149,3	3,5
2007	5	4	16	32	52,4	-31,431	-69,534	145	3,3
2007	5	5	11	12	3,4	-29,821	-72,131	28,8	4,4
2007	5	6	19	12	0,7	-31,647	-72,063	30,3	2,9
2007	5	7	0	6	11,7	-30,740	-71,672	25,5	3,3
2007	5	8	11	41	24,5	-33,356	-70,372	93,6	2,4
2007	5	8	17	9	43,4	-32,069	-69,424	139,9	3,7
2007	5	11	14	26	41,3	-29,476	-71,105	48,9	4
2007	5	12	0	31	26,1	-32,021	-71,385	60	2,4
2007	5	12	1	14	5,7	-31,903	-71,093	86,1	2,8
2007	5	12	1	50	31	-33,416	-70,073	5,2	3
2007	5	12	3	10	16,5	-31,900	-70,381	132,1	2,7
2007	5	12	8	53	24,3	-33,465	-70,429	93,3	2,2
2007	5	12	8	57	52,6	-32,172	-70,358	119,4	2,7
2007	5	13	15	27	42	-33,157	-69,998	12,1	3,1
2007	5	13	21	26	38,1	-33,172	-70,009	3,9	1,9
2007	5	14	5	50	6,1	-32,663	-71,674	5,4	2,9
2007	5	14	11	52	36,6	-30,710	-71,406	15,4	3,1
2007	5	15	4	45	59,2	-31,607	-69,647	142	3,3
2007	5	15	20	25	50,8	-29,984	-71,630	42,7	2,5
2007	5	17	1	13	5,1	-32,413	-71,420	15	2,7
2007	5	17	5	56	14,7	-31,711	-71,554	58,2	3,3
2007	5	17	7	36	9,9	-33,875	-70,451	12,4	1,9
2007	5	17	22	31	28,1	-33,815	-70,821	82,4	3,2
2007	5	17	23	14	29	-32,384	-71,227	35	2,4
2007	5	18	15	30	59,6	-32,275	-71,272	38,8	2,4
2007	5	19	5	2	13,4	-30,951	-71,692	15,6	3,2
2007	5	19	9	58	10,6	-32,262	-71,743	9	2,3
2007	5	20	2	35	7,6	-31,029	-71,309	47,8	3
2007	5	20	3	38	6,7	-30,923	-71,660	33,9	3,8
2007	5	20	5	16	18,1	-28,808	-71,477	33,5	3,2
2007	5	20	10	6	45,3	-32,807	-71,233	53,6	3
2007	5	21	0	20	28,4	-29,622	-71,136	50,9	4
2007	5	21	2	54	57,4	-31,981	-71,275	32,7	2,6
2007	5	21	14	14	51,5	-29,692	-71,254	50,2	2,8
2007	5	21	18	17	24,4	-29,578	-71,214	51,4	4,2
2007	5	21	18	35	0,9	-31,708	-72,032	14	3,1
2007	5	22	2	43	49,6	-32,462	-70,331	109,6	2,6
2007	5	23	9	50	18,7	-33,323	-71,821	10,1	2,6
2007	5	23	17	15	12,6	-31,915	-69,284	128,1	3,7
2007	5	24	1	41	19,5	-31,713	-71,877	29,6	2,8
2007	5	24	22	35	13,9	-32,340	-70,715	99,8	2,9
2007	5	26	10	39	13,8	-31,471	-69,614	145,5	3,2
2007	5	30	1	11	4,1	-33,990	-72,332	1,6	2,7
2007	5	30	8	57	6,2	-32,420	-70,159	125,9	3
2007	5	30	12	45	8,8	-32,060	-71,475	80,6	2,6
2007	6	1	22	15	16,6	-33,124	-70,230	4,6	2,1
2007	6	2	10	6	29	-31,053	-71,218	62,7	3
2007	6	2	10	44	14,9	-30,168	-71,143	68,8	2,9
2007	6	5	3	24	25,9	-32,144	-71,857	35	2,5
2007	6	5	10	49	24,3	-29,061	-70,308	90	3,8
2007	6	6	7	15	43,3	-32,448	-71,832	21,8	2,8
2007	6	6	15	11	0,6	-28,871	-71,325	42,9	3,8
2007	6	6	18	40	23,9	-33,031	-70,370	96,2	2,2
2007	6	7	1	3	3,6	-31,693	-72,088	15,3	2,8
2007	6	7	4	33	33,8	-32,314	-69,948	114,7	2,7
2007	6	7	21	10	20,5	-32,685	-69,982	127,6	3,1
2007	6	8	3	49	0,7	-32,539	-69,855	87,5	2,4
2007	6	8	14	5	47,3	-32,233	-69,930	104	3,1
2007	6	8	17	31	48,5	-29,666	-70,696	5	3,5
2007	6	8	18	35	29,2	-29,531	-70,779	32,6	3,2
2007	6	10	20	6	55,3	-32,468	-70,832	78,9	3,4
2007	6	10	23	15	11	-28,859	-71,041	46,5	3,4
2007	6	11	20	0	21,4	-33,892	-70,190	5,9	2,2
2007	6	11	21	34	3,4	-32,077	-70,740	77,5	2,6
2007	6	12	12	27	5,8	-32,247	-69,820	147,7	3,8
2007	6	12	18	27	29,3	-29,195	-69,654	125	4
2007	6	12	21	45	58,4	-32,441	-71,046	70,6	2,5
2007	6	13	9	46	45,9	-32,178	-71,731	24,5	2,9
